donation_id,donor_id,donation_date,donation_type,donation_amount,payment_method,campaign
DON004373,a2a21601-dd56-4542-a677-feaa7988b760,2025-01-28,One-time,69.72,Paypal,Defend the Great Apes
DON004374,c7aa457d-3f39-45e2-a99b-3253f1d8f0db,2024-01-02,One-time,52.14,Bank Transfer,Reforest the Sanctuary
DON004375,8c3e3608-69b4-47aa-a686-5867a4c687c9,2025-05-18,One-time,77.75,Bank Transfer,Rescue Orphaned Gorillas
DON004376,24208f8a-6c22-41e4-aa7a-407049cfc846,2024-03-30,One-time,75.05,Paypal,Reforest the Sanctuary
DON004377,ea070c52-45b4-4e6d-83cf-0b035946dce1,2024-04-20,One-time,11.51,Bank Transfer,Jungle Education Project
DON004378,6967e8a8-994c-457e-a069-d82c5fd8f65b,2025-06-17,One-time,7.87,Bank Transfer,Rescue Orphaned Gorillas
DON004379,6536dcf4-6364-41a7-aac6-d47cd8e82276,2024-07-03,One-time,46.66,Bank Transfer,Habitat for Hope
DON004380,be64b874-79ab-4f92-b15d-c01d6a0a9f2b,2025-05-20,One-time,49.54,Bank Transfer,Jungle Education Project
DON004381,548a3915-450a-4e1d-9cee-35b6c21a9b07,2023-09-16,One-time,70.86,Paypal,Marine Mammal Defense Mission
DON004382,4023e4c8-8fd9-46a8-8938-1e37da8e808d,2025-06-10,One-time,24.66,Bank Transfer,Wildlife Rescue Van Drive
DON004383,1ce041e4-9bff-4e50-a7af-f9ab3c089d95,2023-10-31,One-time,134.93,Bank Transfer,Rescue Orphaned Gorillas
DON004384,37b18b9d-d9de-4ea4-b294-0d90e2d815b0,2023-09-29,Recurring,86.0,Credit Card,Defend the Great Apes
DON004385,37b18b9d-d9de-4ea4-b294-0d90e2d815b0,2025-01-11,Recurring,49.92,Credit Card,Wildlife Rescue Van Drive
DON004386,37b18b9d-d9de-4ea4-b294-0d90e2d815b0,2023-10-04,Recurring,28.82,Credit Card,Marine Mammal Defense Mission
DON004387,37b18b9d-d9de-4ea4-b294-0d90e2d815b0,2024-10-18,Recurring,86.76,Credit Card,Defend the Great Apes
DON004388,9cae1ff9-dbbb-42bc-b661-b764bb3fb374,2024-10-07,One-time,19.38,Paypal,Reforest the Sanctuary
DON004389,9372f63d-79bb-4d74-81f0-51108b6a8ecd,2025-06-01,One-time,99.34,Credit Card,Defend the Great Apes
DON004390,e975540b-1b8d-4742-a929-a23aa9e6e8b1,2024-10-03,One-time,76.76,Paypal,Marine Mammal Defense Mission
DON004391,03d01107-4e58-4b2c-a501-86c58253c6cd,2023-12-31,Recurring,78.92,Paypal,Rescue Orphaned Gorillas
DON004392,03d01107-4e58-4b2c-a501-86c58253c6cd,2024-08-02,Recurring,34.18,Paypal,Defend the Great Apes
DON004393,03d01107-4e58-4b2c-a501-86c58253c6cd,2023-09-28,Recurring,85.43,Paypal,Marine Mammal Defense Mission
DON004394,3ced9f35-bd79-4e6f-91a8-774d01ba9e8f,2025-04-10,One-time,72.03,Bank Transfer,Reforest the Sanctuary
DON004395,0224975a-20c8-4a04-a194-77b46ba7d195,2023-12-02,One-time,86.58,Paypal,Marine Mammal Defense Mission
DON004396,86b15d4b-3126-4411-adb7-38a3d2b63909,2023-11-18,One-time,60.18,Credit Card,Wildlife Rescue Van Drive
DON004397,e80cc19d-b4b9-4df8-a632-79197f2ba67d,2024-06-09,Recurring,11.1,Credit Card,Marine Mammal Defense Mission
DON004398,e80cc19d-b4b9-4df8-a632-79197f2ba67d,2024-07-31,Recurring,71.99,Credit Card,Jungle Education Project
DON004399,e80cc19d-b4b9-4df8-a632-79197f2ba67d,2024-01-03,Recurring,59.86,Credit Card,Reforest the Sanctuary
DON004400,e80cc19d-b4b9-4df8-a632-79197f2ba67d,2025-06-06,Recurring,10.29,Credit Card,Habitat for Hope
DON004401,86301957-eede-446f-bfd2-b6833a9ab9a9,2024-10-25,One-time,109.84,Paypal,Jungle Education Project
DON004402,89f99908-d427-4a47-8aa3-5eb58984bccb,2023-08-06,One-time,34.75,Bank Transfer,Marine Mammal Defense Mission
DON004403,514706c7-e63a-4aa6-b961-c6633697311d,2024-06-30,One-time,39.87,Bank Transfer,Marine Mammal Defense Mission
DON004404,372fd133-0d66-4ebc-b214-fe7f584fc780,2024-06-13,One-time,57.84,Paypal,Marine Mammal Defense Mission
DON004405,b75d4c24-7e01-40cd-be0b-32d7bfefa5f9,2024-01-25,One-time,85.69,Bank Transfer,Defend the Great Apes
DON004406,63f92a08-e930-49a2-a95c-5a556e323e06,2025-03-26,One-time,36.95,Credit Card,Reforest the Sanctuary
DON004407,cde7c7d3-dc22-40cc-97ac-82b5836f2c4e,2024-07-04,One-time,33.15,Credit Card,Marine Mammal Defense Mission
DON004408,9bf5505f-f4ef-431d-8cb7-c3008e538589,2024-02-13,One-time,63.97,Paypal,Habitat for Hope
DON004409,46cc99ef-dd93-485e-ad9f-50a7e07846bc,2024-06-20,One-time,79.58,Bank Transfer,Reforest the Sanctuary
DON004410,1f53ca1e-6ce3-426b-b570-0713043fb422,2023-07-27,Recurring,92.97,Paypal,Jungle Education Project
DON004411,1f53ca1e-6ce3-426b-b570-0713043fb422,2023-12-31,Recurring,43.78,Paypal,Wildlife Rescue Van Drive
DON004412,42d0c85d-d20d-4160-a8a4-32855af08690,2024-02-16,One-time,62.07,Bank Transfer,Habitat for Hope
DON004413,ad2e3c53-20f8-4386-85a6-d206c1568713,2024-08-19,One-time,41.72,Paypal,Jungle Education Project
DON004414,ba82b28b-8c8e-4f9f-a362-9b5f0d6c21e7,2024-11-02,One-time,116.75,Credit Card,Rescue Orphaned Gorillas
DON004415,9008dc91-a445-411b-976b-8e065e027c2f,2025-04-17,One-time,61.38,Bank Transfer,Habitat for Hope
DON004416,96531c05-4490-4020-82c5-e502fdef87a4,2024-02-12,One-time,123.2,Credit Card,Jungle Education Project
DON004417,72f3b3b4-a0b1-4199-993c-dd5fa627dac5,2025-01-06,One-time,64.43,Credit Card,Defend the Great Apes
DON004418,770fd874-4a08-4c1d-90c5-8d17c44f1e8e,2024-10-16,One-time,120.09,Paypal,Rescue Orphaned Gorillas
DON004419,84b2bde7-2f01-44bb-a95e-090a30c36dff,2024-10-08,One-time,52.77,Bank Transfer,Rescue Orphaned Gorillas
DON004420,d34944a7-f497-427e-84ef-396b0439cb15,2024-10-18,One-time,37.8,Bank Transfer,Wildlife Rescue Van Drive
DON004421,d36079ea-4f26-433d-97c5-ea88d129001d,2025-01-18,Recurring,95.89,Bank Transfer,Reforest the Sanctuary
DON004422,d36079ea-4f26-433d-97c5-ea88d129001d,2024-03-17,Recurring,85.9,Bank Transfer,Wildlife Rescue Van Drive
DON004423,3177cc78-d455-4653-854b-654c8dc7bd6a,2025-01-25,One-time,59.78,Bank Transfer,Jungle Education Project
DON004424,f52f5167-4f4f-4912-9b2e-e2464713a2e7,2024-06-21,One-time,76.51,Paypal,Rescue Orphaned Gorillas
DON004425,583695af-a7cf-4e06-a923-9f375aaa644c,2024-08-03,One-time,53.61,Credit Card,Defend the Great Apes
DON004426,71d4ebba-9e5e-4e42-a47d-583a1408706b,2023-06-21,Recurring,66.6,Bank Transfer,Marine Mammal Defense Mission
DON004427,71d4ebba-9e5e-4e42-a47d-583a1408706b,2025-03-29,Recurring,30.7,Bank Transfer,Reforest the Sanctuary
DON004428,49f3543e-ed66-4b74-b536-18d671025935,2024-02-21,One-time,77.15,Paypal,Reforest the Sanctuary
DON004429,5c4b174d-a4e4-4f63-89f4-5a0d0b4193b3,2025-03-02,One-time,32.23,Credit Card,Marine Mammal Defense Mission
DON004430,2e88c1f7-03b3-45f1-8755-1ca63fb122e4,2023-09-24,One-time,63.98,Bank Transfer,Jungle Education Project
DON004431,826b5e63-5155-4107-898a-b26c6a4feb70,2024-04-04,One-time,58.47,Paypal,Jungle Education Project
DON004432,186e6e46-8954-48a1-85eb-ccab173149d0,2024-12-18,One-time,72.85,Bank Transfer,Wildlife Rescue Van Drive
DON004433,ba35049f-ef94-47d7-b869-692958f829af,2024-10-08,One-time,100.83,Paypal,Defend the Great Apes
DON004434,615bcfc6-2444-434c-b591-884b7dd30a2a,2023-12-27,One-time,69.86,Paypal,Jungle Education Project
DON004435,95716537-6315-4b98-b3f4-5a28bfc32ca0,2023-12-23,One-time,16.85,Paypal,Habitat for Hope
DON004436,f2ecbed0-586f-4889-af9f-5b486a819671,2024-09-01,One-time,42.9,Paypal,Jungle Education Project
DON004437,39adc9ef-202e-488c-b7ef-6ac187c2e255,2023-11-24,One-time,17.9,Paypal,Habitat for Hope
DON004438,3533bd21-b68b-4587-9fda-bd64ea3922aa,2024-04-17,One-time,104.08,Paypal,Wildlife Rescue Van Drive
DON004439,34db55fc-4f0e-463d-93f7-e64834ff5059,2023-11-30,Recurring,93.97,Paypal,Defend the Great Apes
DON004440,34db55fc-4f0e-463d-93f7-e64834ff5059,2024-05-26,Recurring,35.0,Paypal,Jungle Education Project
DON004441,34db55fc-4f0e-463d-93f7-e64834ff5059,2024-03-14,Recurring,39.41,Paypal,Jungle Education Project
DON004442,34db55fc-4f0e-463d-93f7-e64834ff5059,2023-09-06,Recurring,13.83,Paypal,Marine Mammal Defense Mission
DON004443,5a011d54-2784-42ef-99d6-2a98e829ac8b,2025-05-23,One-time,118.17,Bank Transfer,Marine Mammal Defense Mission
DON004444,3bc2efd9-940c-4bde-aa70-20206dd23925,2024-03-05,One-time,67.69,Paypal,Marine Mammal Defense Mission
DON004445,98ff4af4-5f7a-4ee5-8b3e-9c0a3468820b,2025-03-26,One-time,56.07,Bank Transfer,Jungle Education Project
DON004446,79a5237d-d4e0-44d6-baf2-98304fea5bbf,2025-01-24,One-time,90.82,Bank Transfer,Reforest the Sanctuary
DON004447,454fa3f1-a7fb-4915-a404-edbf204bb750,2023-10-27,One-time,116.37,Paypal,Reforest the Sanctuary
DON004448,3abc878c-481b-4be0-9713-fb28367a69bf,2023-08-03,One-time,107.57,Bank Transfer,Defend the Great Apes
DON004449,71602bd3-13a9-4e72-aae4-db2c1c5c680a,2023-10-08,Recurring,72.52,Bank Transfer,Reforest the Sanctuary
DON004450,71602bd3-13a9-4e72-aae4-db2c1c5c680a,2025-06-05,Recurring,71.82,Bank Transfer,Rescue Orphaned Gorillas
DON004451,71602bd3-13a9-4e72-aae4-db2c1c5c680a,2024-06-26,Recurring,26.19,Bank Transfer,Reforest the Sanctuary
DON004452,2a2d5a50-38a3-4317-a112-8d1e6721158c,2024-05-08,One-time,41.44,Bank Transfer,Jungle Education Project
DON004453,1ccd89e3-7a58-4961-9c20-4ad1b50409be,2024-05-18,One-time,61.76,Credit Card,Defend the Great Apes
DON004454,16a3c334-80a0-44d5-aef3-6a71c8fd0032,2023-08-31,Recurring,42.05,Paypal,Defend the Great Apes
DON004455,16a3c334-80a0-44d5-aef3-6a71c8fd0032,2024-03-15,Recurring,5.47,Paypal,Marine Mammal Defense Mission
DON004456,16a3c334-80a0-44d5-aef3-6a71c8fd0032,2023-07-27,Recurring,85.58,Paypal,Reforest the Sanctuary
DON004457,16a3c334-80a0-44d5-aef3-6a71c8fd0032,2024-02-13,Recurring,72.05,Paypal,Reforest the Sanctuary
DON004458,16a3c334-80a0-44d5-aef3-6a71c8fd0032,2024-09-23,Recurring,14.42,Paypal,Reforest the Sanctuary
DON004459,fb3c1ecf-f0ff-480d-8c21-fe34157be3af,2023-08-26,One-time,124.24,Paypal,Defend the Great Apes
DON004460,5bdfc9f8-f381-41b5-8142-f0a713895570,2025-05-29,One-time,48.74,Paypal,Defend the Great Apes
DON004461,a68dd7ee-6fa1-4d61-abde-6c0efa7649a4,2024-02-29,One-time,72.2,Credit Card,Jungle Education Project
DON004462,7ee17c29-9ddb-4220-a65a-a88ac3aa39e0,2025-05-10,One-time,53.41,Paypal,Marine Mammal Defense Mission
DON004463,a70a1575-1859-4931-ba51-b48af20e7fa9,2023-07-05,One-time,65.22,Credit Card,Marine Mammal Defense Mission
DON004464,1937c6bf-7bf7-49df-b0a0-2266ec9317ce,2024-02-23,Recurring,77.1,Paypal,Reforest the Sanctuary
DON004465,1937c6bf-7bf7-49df-b0a0-2266ec9317ce,2024-03-19,Recurring,22.99,Paypal,Reforest the Sanctuary
DON004466,1937c6bf-7bf7-49df-b0a0-2266ec9317ce,2023-09-02,Recurring,21.89,Paypal,Marine Mammal Defense Mission
DON004467,bcbfedec-f840-4f61-9f15-026c352fb822,2023-11-30,One-time,121.38,Bank Transfer,Reforest the Sanctuary
DON004468,8f3e3ab0-3dac-4959-9c7b-65ff542553c3,2025-03-23,One-time,67.11,Credit Card,Rescue Orphaned Gorillas
DON004469,462b2f54-6369-4fce-9af7-4ef9d7ccdbea,2024-07-24,One-time,9.28,Bank Transfer,Defend the Great Apes
DON004470,bd89a8c7-0668-406b-8469-802d9560aa19,2023-07-26,One-time,63.36,Bank Transfer,Rescue Orphaned Gorillas
DON004471,92f12628-b6d7-4414-9dfd-5ff0e7c00723,2023-08-23,One-time,17.54,Bank Transfer,Marine Mammal Defense Mission
DON004472,1f82c732-edc5-4b16-b404-f05606362c8e,2023-12-29,One-time,34.2,Paypal,Reforest the Sanctuary
DON004473,207b2524-67f8-4f28-a912-22bf598f6663,2023-11-04,One-time,13.9,Credit Card,Reforest the Sanctuary
DON004474,21ca2215-b7f7-4d92-bec7-35bbb6b09534,2023-11-02,One-time,62.97,Paypal,Jungle Education Project
DON004475,66656b39-662b-42c8-83d9-a5552eaf2222,2023-11-02,One-time,65.39,Paypal,Habitat for Hope
DON004476,cedb63c8-f0c6-4582-8496-853931641ec6,2024-08-04,One-time,83.78,Paypal,Marine Mammal Defense Mission
DON004477,dba6a84d-6362-4cd4-b7cd-24ba8b038cae,2025-03-15,One-time,94.89,Paypal,Wildlife Rescue Van Drive
DON004478,ffc3210c-f61e-4cc5-b90d-1c2e85c8341a,2024-06-01,Recurring,51.61,Bank Transfer,Reforest the Sanctuary
DON004479,ffc3210c-f61e-4cc5-b90d-1c2e85c8341a,2024-04-24,Recurring,74.95,Bank Transfer,Marine Mammal Defense Mission
DON004480,ffc3210c-f61e-4cc5-b90d-1c2e85c8341a,2024-11-20,Recurring,95.1,Bank Transfer,Marine Mammal Defense Mission
DON004481,ffc3210c-f61e-4cc5-b90d-1c2e85c8341a,2023-11-16,Recurring,73.39,Bank Transfer,Rescue Orphaned Gorillas
DON004482,7382c800-6bf5-4742-897d-18908f3e20c3,2025-03-05,One-time,75.57,Paypal,Habitat for Hope
DON004483,1101eb45-e42a-421b-ad48-5e879cbf92f8,2024-10-22,One-time,43.5,Credit Card,Habitat for Hope
DON004484,2c6c0da1-ffd9-4baa-bd45-f64ef6d371f6,2024-11-06,One-time,35.32,Credit Card,Jungle Education Project
DON004485,f0eaeea8-934f-4fb4-8776-257cb60cc853,2023-07-24,One-time,64.66,Paypal,Jungle Education Project
DON004486,670cba26-b795-478b-aab4-d74cad51bd5d,2024-01-10,Recurring,29.28,Bank Transfer,Defend the Great Apes
DON004487,670cba26-b795-478b-aab4-d74cad51bd5d,2023-11-18,Recurring,16.68,Bank Transfer,Rescue Orphaned Gorillas
DON004488,e05e496e-3248-4916-a70a-1b74886907ad,2024-07-24,One-time,33.6,Bank Transfer,Defend the Great Apes
DON004489,27dde937-1a40-40ae-8611-c5db47ab127a,2023-06-21,One-time,72.43,Paypal,Marine Mammal Defense Mission
DON004490,e3e211c7-4766-49ed-bba5-0521d8a33ffb,2023-07-19,One-time,53.55,Credit Card,Jungle Education Project
DON004491,7f2e131f-1ff7-4a8e-8ba5-ffdfdaa4d170,2025-06-06,One-time,62.61,Credit Card,Defend the Great Apes
DON004492,063e51a4-1b78-447b-937b-7237b903ed82,2025-01-25,One-time,66.18,Paypal,Marine Mammal Defense Mission
DON004493,6192d979-cd7b-4e67-a33c-264c793d9a74,2024-09-12,One-time,87.08,Credit Card,Marine Mammal Defense Mission
DON004494,b2c7e824-77d1-4d1e-8cf8-95eeec216634,2023-08-15,One-time,67.36,Paypal,Habitat for Hope
DON004495,426539da-bc7d-4b56-ab09-a2c48a8701af,2025-02-10,One-time,109.75,Credit Card,Rescue Orphaned Gorillas
DON004496,d1fd4758-cfcc-40f3-9013-588f00a7ec64,2023-07-21,One-time,68.7,Bank Transfer,Defend the Great Apes
DON004497,19a8091e-17da-4116-abef-09b7409bf395,2024-03-11,Recurring,26.13,Bank Transfer,Jungle Education Project
DON004498,19a8091e-17da-4116-abef-09b7409bf395,2023-09-20,Recurring,14.87,Bank Transfer,Rescue Orphaned Gorillas
DON004499,e4509d94-294d-4fdc-8a71-bba5864cb00c,2023-08-18,One-time,136.11,Bank Transfer,Reforest the Sanctuary
DON004500,f980acb5-e508-41ac-b663-fa2b39a7ce3a,2024-01-01,One-time,17.54,Bank Transfer,Jungle Education Project
DON004501,4c3c357d-82f2-4c50-b2fb-34ed760733f0,2024-05-20,One-time,74.91,Paypal,Defend the Great Apes
DON004502,2fe3f0a9-30de-449c-9e51-ac06cc1e9cd6,2025-02-22,One-time,99.99,Credit Card,Jungle Education Project
DON004503,fc202d23-0f1f-4316-ad49-32080fcd566f,2025-01-09,One-time,43.07,Credit Card,Wildlife Rescue Van Drive
DON004504,b217f88f-cd3c-424a-b53d-f3650335920c,2025-04-21,One-time,1.0,Credit Card,Wildlife Rescue Van Drive
DON004505,8bfd755a-278b-4851-a7ce-6e30ed47a3bf,2024-08-17,Recurring,86.91,Credit Card,Reforest the Sanctuary
DON004506,8bfd755a-278b-4851-a7ce-6e30ed47a3bf,2024-12-31,Recurring,36.1,Credit Card,Defend the Great Apes
DON004507,8bfd755a-278b-4851-a7ce-6e30ed47a3bf,2024-03-10,Recurring,33.43,Credit Card,Jungle Education Project
DON004508,ecde8048-b93f-4ae2-9b95-e04fb5a4ae48,2024-08-30,One-time,14.57,Bank Transfer,Jungle Education Project
DON004509,1a318cae-b3e7-41c6-991c-d50ae931a1f9,2024-02-18,One-time,98.17,Credit Card,Marine Mammal Defense Mission
DON004510,e90a30c8-c4f2-4bc4-a71c-56f936afaee5,2023-09-25,One-time,73.49,Bank Transfer,Marine Mammal Defense Mission
DON004511,0f6f0462-ac00-4fcf-8cff-97df1dc47211,2023-07-03,One-time,95.8,Credit Card,Jungle Education Project
DON004512,7eee5584-ba32-449b-9ed5-d4fb69becd70,2023-10-29,Recurring,36.72,Paypal,Rescue Orphaned Gorillas
DON004513,7eee5584-ba32-449b-9ed5-d4fb69becd70,2024-09-12,Recurring,10.68,Paypal,Rescue Orphaned Gorillas
DON004514,b8f238ed-e969-4771-83ae-8b2267707dfd,2024-04-28,One-time,137.28,Paypal,Reforest the Sanctuary
DON004515,4677c15a-2d6d-4f7e-b38d-d2f64b3473dd,2025-05-19,One-time,59.73,Bank Transfer,Marine Mammal Defense Mission
DON004516,9d6d944b-0daa-4b72-9e49-417c01a6598d,2025-01-26,Recurring,26.38,Credit Card,Rescue Orphaned Gorillas
DON004517,9d6d944b-0daa-4b72-9e49-417c01a6598d,2023-11-24,Recurring,89.28,Credit Card,Rescue Orphaned Gorillas
DON004518,c1c4033e-1cbb-4ba6-a3c5-ed1153aac21a,2025-04-10,One-time,1.0,Credit Card,Reforest the Sanctuary
DON004519,35e2fa26-45b7-42d8-843a-e2383caebd35,2024-06-22,One-time,72.96,Bank Transfer,Reforest the Sanctuary
DON004520,2e8ac706-c3ff-4b3c-91f7-d1812eef8a55,2023-11-08,One-time,122.59,Bank Transfer,Marine Mammal Defense Mission
DON004521,496a5ca6-8cbf-4d55-88c7-f0a6e5db3d34,2024-02-03,One-time,111.57,Paypal,Reforest the Sanctuary
DON004522,2049d9a0-acbd-4a22-8be7-3e86dcdcde52,2025-03-15,Recurring,71.34,Paypal,Habitat for Hope
DON004523,2049d9a0-acbd-4a22-8be7-3e86dcdcde52,2024-09-20,Recurring,30.13,Paypal,Defend the Great Apes
DON004524,8719ace3-a835-4614-8192-f86806acf8aa,2024-06-04,One-time,11.76,Paypal,Marine Mammal Defense Mission
DON004525,20c1a9b1-eef0-43c1-bed4-e0be1176bd50,2025-04-05,One-time,114.74,Credit Card,Marine Mammal Defense Mission
DON004526,3bc38d0b-0b82-43fc-909a-2bb622c763cf,2024-11-26,One-time,42.28,Paypal,Marine Mammal Defense Mission
DON004527,914b7bce-f459-42f7-9240-4bbdafffae75,2023-09-18,Recurring,98.71,Credit Card,Wildlife Rescue Van Drive
DON004528,914b7bce-f459-42f7-9240-4bbdafffae75,2023-07-19,Recurring,80.9,Credit Card,Marine Mammal Defense Mission
DON004529,c3ea417e-67c5-4c5c-b383-6d155acdba82,2023-08-15,Recurring,18.84,Bank Transfer,Marine Mammal Defense Mission
DON004530,c3ea417e-67c5-4c5c-b383-6d155acdba82,2024-08-28,Recurring,79.02,Bank Transfer,Reforest the Sanctuary
DON004531,c3ea417e-67c5-4c5c-b383-6d155acdba82,2023-10-09,Recurring,15.26,Bank Transfer,Jungle Education Project
DON004532,ba187b2c-ac4a-4320-bd24-9c3b6996fc7c,2025-03-31,Recurring,6.36,Credit Card,Defend the Great Apes
DON004533,ba187b2c-ac4a-4320-bd24-9c3b6996fc7c,2023-09-30,Recurring,39.15,Credit Card,Reforest the Sanctuary
DON004534,ba187b2c-ac4a-4320-bd24-9c3b6996fc7c,2024-04-08,Recurring,35.58,Credit Card,Jungle Education Project
DON004535,ba187b2c-ac4a-4320-bd24-9c3b6996fc7c,2024-08-22,Recurring,76.59,Credit Card,Jungle Education Project
DON004536,1d523406-2a24-40c8-90bb-efb46d4ae82e,2024-01-16,One-time,65.72,Paypal,Jungle Education Project
DON004537,64ba5bb4-daaa-4ab6-97c9-e52784be586a,2025-01-27,One-time,62.06,Paypal,Defend the Great Apes
DON004538,0210f08e-1d05-4c3d-a05d-ba31e209ded6,2023-11-14,One-time,121.34,Credit Card,Marine Mammal Defense Mission
DON004539,a63393d2-e5fb-4f6e-8586-61f43b6a17c1,2024-05-21,One-time,49.41,Bank Transfer,Jungle Education Project
DON004540,a679ff7a-6591-4618-a3c0-d9b77e3308e5,2024-01-12,One-time,66.99,Paypal,Marine Mammal Defense Mission
DON004541,d76632d8-e219-4659-bc05-01d92b5dd81f,2024-05-11,One-time,55.72,Credit Card,Reforest the Sanctuary
DON004542,484a23d1-0d7c-4350-a1a3-0cc8ef1a0281,2025-05-26,Recurring,69.24,Bank Transfer,Defend the Great Apes
DON004543,484a23d1-0d7c-4350-a1a3-0cc8ef1a0281,2023-10-11,Recurring,67.73,Bank Transfer,Marine Mammal Defense Mission
DON004544,484a23d1-0d7c-4350-a1a3-0cc8ef1a0281,2024-01-13,Recurring,55.49,Bank Transfer,Marine Mammal Defense Mission
DON004545,e04dd59a-d694-433e-9e64-c201558c6956,2023-08-19,Recurring,44.23,Paypal,Wildlife Rescue Van Drive
DON004546,e04dd59a-d694-433e-9e64-c201558c6956,2023-09-20,Recurring,56.7,Paypal,Jungle Education Project
DON004547,e04dd59a-d694-433e-9e64-c201558c6956,2024-01-12,Recurring,80.38,Paypal,Wildlife Rescue Van Drive
DON004548,3668e42c-16f2-4685-888c-1c94da368922,2025-01-24,Recurring,72.48,Credit Card,Marine Mammal Defense Mission
DON004549,3668e42c-16f2-4685-888c-1c94da368922,2023-10-29,Recurring,14.3,Credit Card,Reforest the Sanctuary
DON004550,d0e0cdb5-1be0-49a3-89fa-6f584d6e9ffb,2024-04-25,One-time,55.65,Credit Card,Rescue Orphaned Gorillas
DON004551,5963d144-1a6c-4410-b0d6-99298339da9a,2024-03-02,One-time,67.44,Bank Transfer,Marine Mammal Defense Mission
DON004552,83eb0346-a576-4b04-b3c7-3238134aa64f,2025-03-06,One-time,10.95,Paypal,Rescue Orphaned Gorillas
DON004553,94d408ae-dfdc-4e90-87c7-5b330be01e13,2023-10-26,One-time,59.29,Paypal,Habitat for Hope
DON004554,284172aa-d0f6-4606-96e1-70e3ac5a5f41,2023-11-14,One-time,120.3,Credit Card,Wildlife Rescue Van Drive
DON004555,75c6162c-f48d-41bb-9e0a-2701f1a8eef2,2023-08-22,One-time,40.44,Paypal,Marine Mammal Defense Mission
DON004556,ad1cc4a4-957b-4eb0-b0ba-3512bcbf5e31,2024-04-17,One-time,20.41,Bank Transfer,Reforest the Sanctuary
DON004557,e036ae5b-fe41-40d3-8f98-52401e07ca2c,2024-03-06,One-time,88.68,Bank Transfer,Wildlife Rescue Van Drive
DON004558,ac17d846-5eb4-4ded-9a69-a23e7b732ae8,2024-06-26,One-time,51.17,Bank Transfer,Marine Mammal Defense Mission
DON004559,ce4a98a7-876f-496c-9884-ef5af8ef6577,2024-04-20,One-time,85.01,Credit Card,Rescue Orphaned Gorillas
DON004560,8fa0459f-6936-4e00-882d-873d3627e947,2023-10-04,Recurring,7.44,Paypal,Habitat for Hope
DON004561,8fa0459f-6936-4e00-882d-873d3627e947,2024-05-16,Recurring,25.64,Paypal,Jungle Education Project
DON004562,8fa0459f-6936-4e00-882d-873d3627e947,2024-02-17,Recurring,81.44,Paypal,Jungle Education Project
DON004563,8fa0459f-6936-4e00-882d-873d3627e947,2023-10-07,Recurring,25.97,Paypal,Marine Mammal Defense Mission
DON004564,bc561034-6a8f-406c-8d42-1d74f5756611,2024-05-18,One-time,51.11,Paypal,Marine Mammal Defense Mission
DON004565,36dbac92-b674-4eb5-80d3-f4ee51ab02e4,2023-09-29,One-time,32.02,Bank Transfer,Jungle Education Project
DON004566,b12acc57-7961-4775-8670-8fd0d687b5aa,2023-07-29,Recurring,85.7,Bank Transfer,Wildlife Rescue Van Drive
DON004567,b12acc57-7961-4775-8670-8fd0d687b5aa,2023-12-13,Recurring,26.71,Bank Transfer,Reforest the Sanctuary
DON004568,b12acc57-7961-4775-8670-8fd0d687b5aa,2024-09-21,Recurring,6.69,Bank Transfer,Reforest the Sanctuary
DON004569,b12acc57-7961-4775-8670-8fd0d687b5aa,2024-05-30,Recurring,49.42,Bank Transfer,Reforest the Sanctuary
DON004570,b12acc57-7961-4775-8670-8fd0d687b5aa,2023-07-31,Recurring,72.48,Bank Transfer,Defend the Great Apes
DON004571,c0e38386-e59d-4566-83cc-ba127584ffb1,2024-05-17,One-time,105.17,Bank Transfer,Reforest the Sanctuary
